onset	duration	sample	type	value	item_value	SatNum
3413.640625	0.001953125	1747785	Stimulus	S33059	24	5
3422.15234375	0.001953125	1752143	Stimulus	S33048	19	8
3508.69921875	0.001953125	1796455	Stimulus	S33059	24	5
3531.71484375	0.001953125	1808239	Stimulus	S33060	25	9
3568.453125	0.001953125	1827049	Stimulus	S33059	24	5
3576.857421875	0.001953125	1831352	Stimulus	S33040	11	10
3600.439453125	0.001953125	1843426	Stimulus	S33059	24	5
3645.703125	0.001953125	1866601	Stimulus	S33028	5	6
3691.984375	0.001953125	1890297	Stimulus	S33059	24	5
3700.81640625	0.001953125	1894819	Stimulus	S33060	25	9
3730.08984375	0.001953125	1909807	Stimulus	S33059	24	5
3761.5703125	0.001953125	1925925	Stimulus	S33048	19	8
3771.216796875	0.001953125	1930864	Stimulus	S33059	24	5
3802.8359375	0.001953125	1947053	Stimulus	S33040	11	10
3817.23828125	0.001953125	1954427	Stimulus	S33059	24	5
3831.80859375	0.001953125	1961887	Stimulus	S33049	20	7
3850.615234375	0.001953125	1971516	Stimulus	S33074	33	0
3861.126953125	0.001953125	1976898	Stimulus	S33074	33	0
3888.640625	0.001953125	1990985	Stimulus	S33074	33	0
